timeframe,homo-lumo_gap
1354,1.8099999999999996
1355,1.8108999999999993
1356,1.8119000000000005
1357,1.8126999999999995
1358,1.8134999999999994
1359,1.8143000000000002
1360,1.8150000000000004
1361,1.8155999999999999
1362,1.8163
1363,1.8168999999999995
1364,1.8175
1365,1.8181000000000003
1366,1.8186
1367,1.8190999999999997
1368,1.8196000000000003
1369,1.8201999999999998
1370,1.8205999999999998
1371,1.8209999999999997
1372,1.8214000000000006
1373,1.8217000000000008
1374,1.8220999999999998
1375,1.8224
1376,1.8227000000000002
1377,1.8229000000000006
1378,1.8230999999999993
1379,1.8233000000000006
1380,1.8235000000000001
1381,1.8235000000000001
1382,1.8235999999999999
1383,1.8237000000000005
1384,1.8236999999999997
1385,1.8238000000000003
1386,1.8237000000000005
1387,1.8235999999999999
1388,1.8235000000000001
1389,1.8235000000000001
1390,1.8234000000000004
1391,1.8232
1392,1.8229999999999995
1393,1.8228999999999997
1394,1.8227000000000002
1395,1.8225000000000007
1396,1.8222000000000005
1397,1.8218999999999994
1398,1.8215000000000003
1399,1.8212000000000002
1400,1.8208000000000002
1401,1.8204000000000002
1402,1.8199999999999994
1403,1.8195000000000006
1404,1.8189000000000002
1405,1.8183000000000007
1406,1.8176999999999994
1407,1.8170000000000002
1408,1.8163
1409,1.8155999999999999
1410,1.8146999999999993
1411,1.8137999999999996
1412,1.8129
1413,1.8117999999999999
1414,1.8106999999999998
1415,1.8095999999999997
1416,1.8083
1417,1.8068999999999997
1418,1.8054999999999994
1419,1.8041
1420,1.8023999999999996
1421,1.8007
1422,1.7988999999999997
1423,1.7969999999999997
1424,1.795
1425,1.7928999999999995
1426,1.7907000000000002
1427,1.7882999999999996
1428,1.7858999999999998
1429,1.7834000000000003
1430,1.7807000000000004
1431,1.7781000000000002
1432,1.7753000000000005
1433,1.7722999999999995
1434,1.7693999999999992
1435,1.7663000000000002
1436,1.7630999999999997
1437,1.7598000000000003
1438,1.7565
1439,1.7531999999999996
1440,1.7496999999999998
1441,1.7462
1442,1.7426000000000004
1443,1.7389000000000001
1444,1.7351999999999999
1445,1.7314999999999996
1446,1.7277999999999993
1447,1.7240000000000002
1448,1.7202000000000002
1449,1.7164000000000001
1450,1.7126000000000001
1451,1.7088999999999999
1452,1.7050999999999998
1453,1.7015000000000002
1454,1.6978
1455,1.6940999999999997
1456,1.6905999999999999
1457,1.6872000000000007
1458,1.6837
1459,1.6804999999999994
1460,1.6772999999999998
1461,1.6742
1462,1.6711999999999998
1463,1.6684
1464,1.6656999999999993
1465,1.6632000000000007
1466,1.6607000000000003
1467,1.6585
1468,1.6563999999999997
1469,1.6544999999999996
1470,1.6527000000000003
1471,1.6512000000000002
1472,1.6499000000000006
1473,1.6486
1474,1.6475999999999997
1475,1.6469000000000005
1476,1.6461999999999994
1477,1.6458000000000004
1478,1.6456999999999997
1479,1.6456
1480,1.6459000000000001
1481,1.6461999999999994
1482,1.6467999999999998
1483,1.6475999999999997
1484,1.6485000000000003
1485,1.6495999999999995
1486,1.6509999999999998
1487,1.6524
1488,1.6541999999999994
1489,1.6561000000000003
1490,1.6582
1491,1.6604999999999999
1492,1.6630000000000003
1493,1.6657000000000002
1494,1.6684999999999999
1495,1.6716000000000006
1496,1.6747999999999994
1497,1.6781000000000006
1498,1.6817000000000002
1499,1.6853999999999996
1500,1.6891999999999996
1501,1.6932
1502,1.6974
1503,1.7016999999999998
1504,1.7061000000000002
1505,1.7107
1506,1.7153
1507,1.7200999999999995
1508,1.7249999999999996
1509,1.7301000000000002
1510,1.7352000000000007
1511,1.7404000000000002
1512,1.7456000000000005
1513,1.7509999999999994
1514,1.7564000000000002
1515,1.7618999999999998
1516,1.7674000000000003
1517,1.7729
1518,1.7785000000000002
1519,1.7839999999999998
1520,1.7894999999999994
1521,1.7947999999999995
1522,1.8000999999999996
1523,1.8051000000000004
1524,1.8097000000000003
1525,1.8136999999999999
1526,1.8169000000000004
1527,1.8190999999999997
1528,1.8201
1529,1.8201
1530,1.8194000000000008
1531,1.8183999999999996
1532,1.8169000000000004
1533,1.8155000000000001
1534,1.8139000000000003
1535,1.8122000000000007
1536,1.8106
1537,1.8091
1538,1.8075
1539,1.8060999999999998
1540,1.8045999999999998
1541,1.8032000000000004
1542,1.8020000000000005
1543,1.8007999999999997
1544,1.7995999999999999
1545,1.7985999999999995
1546,1.7975000000000003
1547,1.7965
1548,1.7957
1549,1.7948999999999993
1550,1.7940000000000005
1551,1.7934
1552,1.7925999999999993
1553,1.7919999999999998
1554,1.7912999999999997
1555,1.7908
1556,1.7902999999999993
1557,1.7896999999999998
1558,1.7892000000000001
1559,1.7887000000000004
1560,1.7881
1561,1.7877
1562,1.7871999999999995
1563,1.7864999999999993
1564,1.7859999999999996
1565,1.7854
1566,1.7847999999999997
1567,1.7840999999999996
1568,1.7834000000000003
1569,1.7825999999999995
1570,1.7818000000000005
1571,1.7808000000000002
1572,1.7798999999999996
1573,1.7789000000000001
1574,1.7778
1575,1.7765000000000004
1576,1.7751000000000001
1577,1.7736999999999998
1578,1.7720000000000002
1579,1.7702
1580,1.7680999999999996
1581,1.7657000000000007
1582,1.7631000000000006
1583,1.7599
1584,1.7564000000000002
1585,1.7523999999999997
1586,1.7481
1587,1.7435
1588,1.7386999999999997
1589,1.734
1590,1.7296000000000005
1591,1.7255000000000003
1592,1.7217000000000002
1593,1.7184
1594,1.7156000000000002
1595,1.7134
1596,1.7116999999999996
1597,1.7104
1598,1.7097999999999995
1599,1.7096
1600,1.7099000000000002
1601,1.7105000000000006
1602,1.7117000000000004
1603,1.7130999999999998
1604,1.7149
1605,1.7169000000000008
1606,1.7191999999999998
1607,1.7216000000000005
1608,1.7243000000000004
1609,1.7270000000000003
1610,1.7298
1611,1.7327000000000004
1612,1.7356999999999996
1613,1.7388000000000003
1614,1.7421000000000006
1615,1.7453000000000003
1616,1.7486999999999995
1617,1.7521000000000004
1618,1.7557
1619,1.7592999999999996
1620,1.7632000000000003
1621,1.7670000000000003
1622,1.771
1623,1.7751000000000001
1624,1.7791999999999994
1625,1.7835
1626,1.7876999999999992
1627,1.7919999999999998
1628,1.7961999999999998
1629,1.8004000000000007
1630,1.8045
1631,1.8083999999999998
1632,1.8121
1633,1.8152999999999997
1634,1.8180999999999994
1635,1.8204000000000002
1636,1.8220999999999998
1637,1.8231000000000002
1638,1.8235000000000001
1639,1.8234000000000004
1640,1.8227000000000002
1641,1.8216999999999999
1642,1.8202999999999996
1643,1.8186999999999998
1644,1.8170000000000002
1645,1.8151000000000002
1646,1.8131000000000004
1647,1.8110999999999997
1648,1.8090000000000002
1649,1.8069999999999995
1650,1.8049
1651,1.803
1652,1.8010000000000002
1653,1.7991000000000001
1654,1.7971999999999992
1655,1.7955000000000005
1656,1.7938
1657,1.7920999999999996
1658,1.7906000000000004
1659,1.7891000000000004
1660,1.7877
1661,1.7863999999999995
1662,1.7851999999999997
1663,1.7840999999999996
1664,1.7831000000000001
1665,1.7821999999999996
1666,1.7812999999999999
1667,1.7805999999999997
1668,1.7799000000000005
1669,1.7792999999999992
1670,1.7787000000000006
1671,1.7783999999999995
1672,1.7780000000000005
1673,1.7778999999999998
1674,1.7778
1675,1.7778
1676,1.7778999999999998
1677,1.7782
1678,1.7785000000000002
1679,1.779
1680,1.7796000000000003
1681,1.7804000000000002
1682,1.7812999999999999
1683,1.7823000000000002
1684,1.7835
1685,1.7847999999999997
1686,1.7862999999999998
1687,1.7878999999999996
1688,1.7896999999999998
1689,1.7915
1690,1.7934999999999999
1691,1.7957
1692,1.798
1693,1.8003999999999998
1694,1.8029000000000002
1695,1.8056
1696,1.8083
1697,1.8111000000000006
1698,1.8139999999999992
1699,1.8169000000000004
1700,1.8198999999999996
1701,1.8228999999999997
1702,1.8260000000000005
1703,1.8291000000000004
1704,1.8322000000000003
1705,1.8352000000000004
1706,1.8382000000000005
1707,1.8411999999999997
1708,1.8441999999999998
1709,1.8468999999999998
1710,1.8498
1711,1.8523999999999994
1712,1.8548999999999998
1713,1.8571999999999997
1714,1.8594999999999997
1715,1.8615000000000004
1716,1.8633000000000006
1717,1.8648000000000007
1718,1.8661000000000003
1719,1.8667999999999996
1720,1.8666999999999998
1721,1.8650000000000002
1722,1.8614000000000006
1723,1.8561999999999994
1724,1.8502
1725,1.8438999999999997
1726,1.8373999999999997
1727,1.8308
1728,1.8241999999999994
1729,1.8175
1730,1.8109000000000002
1731,1.8044000000000002
1732,1.7978999999999994
1733,1.7912999999999997
1734,1.7848000000000006
1735,1.7783999999999995
1736,1.7721
1737,1.7657000000000007
1738,1.7592999999999996
1739,1.7530000000000001
1740,1.7468000000000004
1741,1.7405
1742,1.7343000000000002
1743,1.7280000000000006
1744,1.7219000000000007
1745,1.7157999999999998
1746,1.7096
1747,1.7035
1748,1.6975000000000007
1749,1.6915000000000004
1750,1.6856
1751,1.6798000000000002
1752,1.6740000000000004
1753,1.6684
1754,1.6629000000000005
1755,1.6576000000000004
1756,1.6522999999999994
1757,1.6471999999999998
1758,1.6423000000000005
1759,1.6377000000000006
1760,1.6333000000000002
1761,1.6290000000000004
1762,1.6250999999999998
1763,1.6214000000000004
1764,1.6180999999999992
1765,1.6151
1766,1.6124
1767,1.6099999999999994
1768,1.6079999999999997
1769,1.6063
1770,1.6051000000000002
1771,1.6041999999999996
1772,1.6036000000000001
1773,1.6033999999999997
1774,1.6037
1775,1.6043000000000003
1776,1.6052
1777,1.6064999999999996
1778,1.6082
1779,1.6101
1780,1.6124
1781,1.6150000000000002
1782,1.6178999999999997
1783,1.6208999999999998
1784,1.6242
1785,1.6278000000000006
1786,1.6314000000000002
1787,1.6351999999999993
1788,1.6392000000000007
1789,1.6431000000000004
1790,1.6470000000000002
1791,1.6509
1792,1.6546000000000003
1793,1.6582999999999997
1794,1.6616999999999997
1795,1.665
1796,1.6679000000000004
1797,1.6704999999999997
1798,1.6726999999999999
1799,1.6739999999999995
1800,1.6739000000000006
1801,1.6729000000000003
1802,1.6715
1803,1.6699000000000002
1804,1.6684
1805,1.6669999999999998
1806,1.6655999999999995
1807,1.6643999999999997
1808,1.6634000000000002
1809,1.6625000000000005
1810,1.6618000000000004
1811,1.6614000000000004
1812,1.6610999999999994
1813,1.6610999999999994
1814,1.6612
1815,1.6616
1816,1.6622000000000003
1817,1.6630000000000003
1818,1.6639999999999997
1819,1.6653000000000002
1820,1.6668000000000003
1821,1.6684999999999999
1822,1.6703999999999999
1823,1.6726999999999999
1824,1.6752000000000002
1825,1.6777999999999995
1826,1.6806999999999999
1827,1.6837999999999997
1828,1.6869999999999994
1829,1.6905000000000001
1830,1.6941999999999995
1831,1.6980000000000004
1832,1.702
1833,1.7062
1834,1.7105000000000006
1835,1.7147999999999994
1836,1.7191
1837,1.7236000000000002
1838,1.7279
1839,1.7321999999999997
1840,1.7365000000000004
1841,1.7406000000000006
1842,1.7444000000000006
1843,1.7480000000000002
1844,1.7513000000000005
1845,1.7543999999999995
1846,1.7572
1847,1.7596999999999996
1848,1.7618999999999998
1849,1.7641
1850,1.7659000000000002
1851,1.7676999999999996
1852,1.7693000000000003
1853,1.7708000000000004
1854,1.7721999999999998
1855,1.7735000000000003
1856,1.7746999999999993
1857,1.7758000000000003
1858,1.7769999999999992
1859,1.7780000000000005
1860,1.779
1861,1.7797999999999998
1862,1.7807000000000004
1863,1.7813999999999997
1864,1.7820999999999998
1865,1.7827000000000002
1866,1.7832999999999997
1867,1.7838000000000003
1868,1.7840999999999996
1869,1.7844999999999995
1870,1.7847
1871,1.7849000000000004
1872,1.7848999999999995
1873,1.7848999999999995
1874,1.7845999999999993
1875,1.7843
1876,1.7838000000000003
1877,1.7832000000000008
1878,1.7823000000000002
1879,1.7812999999999999
1880,1.7800999999999991
1881,1.7787000000000006
1882,1.7767999999999997
1883,1.7748
1884,1.7724000000000002
1885,1.7695999999999996
1886,1.7664999999999997
1887,1.7631000000000006
1888,1.7594000000000003
1889,1.7553
1890,1.7513000000000005
1891,1.7470999999999997
1892,1.7428
1893,1.7388000000000003
1894,1.7348
1895,1.7310999999999996
1896,1.7277000000000005
1897,1.7246000000000006
1898,1.7218
1899,1.7195
1900,1.7175000000000002
1901,1.7160000000000002
1902,1.7147000000000006
1903,1.7139999999999995
1904,1.7134999999999998
1905,1.7133000000000003
1906,1.7135000000000007
1907,1.7138
1908,1.7144000000000004
1909,1.7149
1910,1.7156000000000002
1911,1.7163000000000004
1912,1.7166999999999994
1913,1.7171000000000003
1914,1.7170999999999994
1915,1.7171000000000003
1916,1.7168
1917,1.7162999999999995
1918,1.7156000000000002
1919,1.7148000000000003
1920,1.7138
1921,1.7128999999999994
1922,1.7117999999999993
1923,1.7104999999999997
1924,1.7088999999999999
1925,1.7070999999999996
1926,1.7051000000000007
1927,1.7032999999999996
1928,1.7016
1929,1.7000000000000002
1930,1.6988000000000003
1931,1.6976000000000004
1932,1.6966999999999999
1933,1.6961000000000004
1934,1.6956999999999995
1935,1.6955
1936,1.6955999999999998
1937,1.6959
1938,1.6963999999999997
1939,1.6973000000000003
1940,1.6982999999999997
1941,1.6995999999999993
1942,1.7010000000000005
1943,1.7027999999999999
1944,1.7046999999999999
1945,1.7066999999999997
1946,1.7089999999999996
1947,1.7113000000000005
1948,1.7139000000000006
1949,1.7165999999999997
1950,1.7192999999999996
1951,1.7222
1952,1.7251000000000003
1953,1.7279999999999998
1954,1.7309999999999999
1955,1.7339000000000002
1956,1.7368000000000006
1957,1.7397
1958,1.7425999999999995
1959,1.7452999999999994
1960,1.7480000000000002
1961,1.7506000000000004
1962,1.7530999999999999
1963,1.7554999999999996
1964,1.7578000000000005
1965,1.7599
1966,1.7618
1967,1.7637
1968,1.7654000000000005
1969,1.7670000000000003
1970,1.7684999999999995
1971,1.7698999999999998
1972,1.7710999999999997
1973,1.7723000000000004
1974,1.7733999999999996
1975,1.7745000000000006
1976,1.7753999999999994
1977,1.7764000000000006
1978,1.7771999999999997
1979,1.7781000000000002
1980,1.7789000000000001
1981,1.7797
1982,1.7805999999999997
1983,1.7815000000000003
1984,1.7823000000000002
1985,1.7832999999999997
1986,1.7842000000000002
1987,1.7851999999999997
1988,1.7862999999999998
1989,1.7873999999999999
1990,1.7885999999999997
1991,1.7899000000000003
1992,1.7912
1993,1.7926000000000002
1994,1.7941000000000003
1995,1.7957999999999998
1996,1.7975000000000003
1997,1.7992
1998,1.8011999999999997
1999,1.8031999999999995
2000,1.8052000000000001
2001,1.8075
2002,1.8096999999999994
2003,1.8121999999999998
2004,1.8145999999999995
2005,1.8171999999999997
2006,1.8197999999999999
2007,1.8225999999999996
2008,1.8254000000000001
2009,1.8281999999999998
2010,1.8311000000000002
2011,1.8340999999999994
2012,1.8371000000000004
2013,1.8402000000000003
2014,1.8432999999999993
2015,1.8464999999999998
2016,1.8497000000000003
2017,1.8529
2018,1.8561999999999994
2019,1.8594999999999997
2020,1.8627000000000002
2021,1.8660000000000005
2022,1.8693
2023,1.8724999999999996
2024,1.8758
2025,1.8788999999999998
2026,1.8822
2027,1.8853
2028,1.8883999999999999
2029,1.8914
2030,1.8944
2031,1.8971
2032,1.8995999999999995
2033,1.9017
2034,1.9028999999999998
2035,1.9029999999999996
2036,1.9021
2037,1.9002999999999997
2038,1.8981000000000003
2039,1.8956
2040,1.8929
2041,1.8901000000000003
2042,1.8871000000000002
2043,1.8840000000000003
2044,1.8807999999999998
2045,1.8776000000000002
2046,1.8744000000000005
2047,1.8710000000000004
2048,1.8675999999999995
2049,1.8642000000000003
2050,1.8608000000000002
2051,1.8572999999999995
2052,1.8537999999999997
2053,1.8502999999999998
2054,1.8468
2055,1.8433000000000002
2056,1.8399
2057,1.8363999999999994
2058,1.8331000000000008
2059,1.8296999999999999
2060,1.8263999999999996
2061,1.8232
2062,1.8199999999999994
2063,1.8170000000000002
2064,1.814
2065,1.8109000000000002
2066,1.8081000000000005
2067,1.8053
2068,1.8026
2069,1.8001000000000005
2070,1.7975000000000003
2071,1.7952000000000004
2072,1.7927999999999997
2073,1.7906999999999993
2074,1.7885
2075,1.7865000000000002
2076,1.7847
2077,1.7828999999999997
2078,1.7812999999999999
2079,1.7797999999999998
2080,1.7784000000000004
2081,1.7771
2082,1.7759999999999998
2083,1.7748999999999997
2084,1.7740999999999998
2085,1.7731999999999992
2086,1.7725
2087,1.7719999999999994
2088,1.7715000000000005
2089,1.7711999999999994
2090,1.771
2091,1.771
2092,1.771
2093,1.7712000000000003
2094,1.7715999999999994
2095,1.7721
2096,1.7725999999999997
2097,1.7732999999999999
2098,1.7742000000000004
2099,1.7751000000000001
2100,1.7763
2101,1.7774999999999999
2102,1.7789000000000001
2103,1.7804000000000002
2104,1.7820999999999998
2105,1.7838000000000003
2106,1.7858
2107,1.7878000000000007
2108,1.7899000000000003
2109,1.7923
2110,1.7946999999999997
2111,1.7972000000000001
2112,1.7998000000000003
2113,1.8025000000000002
2114,1.8055000000000003
2115,1.8084000000000007
2116,1.8114
2117,1.8145999999999995
2118,1.8178
2119,1.8212000000000002
2120,1.8246000000000002
2121,1.8280000000000003
2122,1.8314999999999992
2123,1.8350999999999997
2124,1.8386999999999993
2125,1.8423999999999996
2126,1.8461000000000007
2127,1.8497000000000003
2128,1.8535000000000004
2129,1.8571999999999997
2130,1.8609
2131,1.8643999999999998
2132,1.8679999999999994
2133,1.8715000000000002
2134,1.8746999999999998
2135,1.8778999999999995
2136,1.8807999999999998
2137,1.8835999999999995
2138,1.8858000000000006
2139,1.8876
2140,1.8886999999999992
2141,1.8890000000000002
2142,1.8885000000000005
2143,1.8870000000000005
2144,1.8845999999999998
2145,1.8814000000000002
2146,1.8776000000000002
2147,1.8733000000000004
2148,1.8685999999999998
2149,1.8636999999999997
2150,1.8584999999999994
2151,1.8532000000000002
2152,1.8476999999999997
2153,1.8419999999999996
2154,1.8363999999999994
2155,1.8305999999999996
2156,1.8248999999999995
2157,1.8190999999999997
2158,1.8133
2159,1.8076000000000008
2160,1.8019000000000007
2161,1.7962999999999996
2162,1.7908
2163,1.7852999999999994
2164,1.7797999999999998
2165,1.7745999999999995
2166,1.7693000000000003
2167,1.7643000000000004
2168,1.7593999999999994
2169,1.7544999999999993
2170,1.7498000000000005
2171,1.7453000000000003
2172,1.7409
2173,1.7366000000000001
2174,1.7325000000000008
2175,1.7286000000000001
2176,1.7248
2177,1.7211999999999996
2178,1.7177000000000007
2179,1.7145000000000001
2180,1.7115
2181,1.7085000000000008
2182,1.7058999999999997
2183,1.7032999999999996
2184,1.7009999999999996
2185,1.6989
2186,1.697
2187,1.6953000000000005
2188,1.6938000000000004
2189,1.6925
2190,1.6914000000000007
2191,1.6904000000000003
2192,1.6898
2193,1.6891999999999996
2194,1.6888999999999994
2195,1.6886999999999999
2196,1.6887999999999996
2197,1.689
2198,1.6894
2199,1.6899000000000006
2200,1.6904000000000003
2201,1.6912000000000003
2202,1.6921
2203,1.6931000000000003
2204,1.6940999999999997
2205,1.6951999999999998
2206,1.6964000000000006
2207,1.6976999999999993
2208,1.6989999999999998
2209,1.7004000000000001
2210,1.7016999999999998
2211,1.7032000000000007
2212,1.7046000000000001
2213,1.7061000000000002
2214,1.7076000000000002
2215,1.7088999999999999
2216,1.7104
2217,1.7115999999999998
2218,1.713
2219,1.7140999999999993
2220,1.7152000000000003
2221,1.7161
2222,1.7168999999999999
2223,1.7175000000000002
2224,1.7178000000000004
2225,1.7179000000000002
2226,1.7178000000000004
2227,1.7173999999999996
2228,1.7167000000000003
2229,1.7157
2230,1.7143999999999995
2231,1.7128999999999994
2232,1.7111999999999998
2233,1.7092999999999998
2234,1.7070999999999996
2235,1.7049000000000003
2236,1.7025999999999994
2237,1.7001999999999997
2238,1.6979000000000006
2239,1.6956000000000007
2240,1.6932999999999998
2241,1.6911000000000005
2242,1.6889000000000003
2243,1.6867999999999999
2244,1.6849000000000007
2245,1.6832000000000003
2246,1.6815999999999995
2247,1.6802000000000001
2248,1.6788999999999996
2249,1.6778000000000004
2250,1.6768999999999998
2251,1.6762999999999995
2252,1.6757999999999997
2253,1.6756000000000002
2254,1.6755000000000004
2255,1.6757
2256,1.6761
2257,1.6766999999999994
2258,1.6775000000000002
2259,1.6784999999999997
2260,1.6798000000000002
2261,1.6811999999999996
2262,1.6829
2263,1.6847999999999992
2264,1.6867999999999999
2265,1.6889999999999992
2266,1.6913999999999998
2267,1.694
2268,1.6967999999999996
2269,1.6997999999999998
2270,1.7028999999999996
2271,1.7062
2272,1.7095000000000002
2273,1.7130999999999998
2274,1.7168
2275,1.7204999999999995
2276,1.7245
2277,1.7283999999999997
2278,1.7324000000000002
2279,1.7365999999999993
2280,1.7408000000000001
2281,1.7450999999999999
2282,1.7494000000000005
2283,1.7537000000000003
2284,1.7580999999999998
2285,1.7625000000000002
2286,1.7668999999999997
2287,1.7713
2288,1.7756999999999996
2289,1.7800000000000002
2290,1.7843999999999998
2291,1.7887000000000004
2292,1.7929000000000004
2293,1.7972000000000001
2294,1.8013000000000003
2295,1.8053
2296,1.8092000000000006
2297,1.8130999999999995
2298,1.8168000000000006
2299,1.8205
2300,1.8239999999999998
2301,1.8274
2302,1.8306999999999993
2303,1.8338
2304,1.8368000000000002
2305,1.8396
2306,1.8422999999999998
2307,1.8448000000000002
2308,1.8471000000000002
2309,1.8494000000000002
2310,1.8514
2311,1.8532000000000002
2312,1.8549999999999995
2313,1.8564999999999996
2314,1.8578000000000001
2315,1.8590999999999998
2316,1.8601
2317,1.8610999999999995
2318,1.8618000000000006
2319,1.8624999999999998
2320,1.8631000000000002
2321,1.8633999999999995
2322,1.8639000000000001
2323,1.8639999999999999
2324,1.8641999999999994
2325,1.8643999999999998
2326,1.8643999999999998
2327,1.8644999999999996
2328,1.8643999999999998
2329,1.8643999999999998
2330,1.8643
2331,1.8643
2332,1.8642000000000003
2333,1.8640999999999996
2334,1.8640999999999996
2335,1.8639000000000001
2336,1.8639999999999999
2337,1.8637999999999995
2338,1.8638000000000003
2339,1.8637999999999995
2340,1.8638000000000003
2341,1.8637999999999995
2342,1.8637999999999995
2343,1.8638000000000003
2344,1.8639000000000001
2345,1.8639000000000001
2346,1.8640000000000008
2347,1.8639999999999999
2348,1.8641000000000005
2349,1.8642000000000003
2350,1.8642000000000003
2351,1.8644000000000007
2352,1.8643999999999998
2353,1.8645000000000005
2354,1.8646000000000003
2355,1.8646000000000003
2356,1.8647
2357,1.8647999999999998
2358,1.8650000000000002
2359,1.8650000000000002
2360,1.8651999999999997
2361,1.8652999999999995
2362,1.8655
2363,1.8657000000000004
2364,1.8659
2365,1.8661000000000003
2366,1.8663999999999996
2367,1.8667000000000007
2368,1.8670999999999998
2369,1.8674999999999997
2370,1.8679000000000006
2371,1.8685
2372,1.8691000000000004
2373,1.8697000000000008
2374,1.8704
2375,1.8712
2376,1.8720999999999997
2377,1.8728999999999996
2378,1.8739
2379,1.875
2380,1.8759999999999994
2381,1.8772000000000002
2382,1.8784
2383,1.8796999999999997
2384,1.8809000000000005
2385,1.8822999999999999
2386,1.8835999999999995
2387,1.8849
2388,1.8860999999999999
2389,1.8872999999999998
2390,1.8883
2391,1.8889999999999993
2392,1.8893000000000004
2393,1.8890000000000002
2394,1.888
2395,1.8862000000000005
2396,1.8835999999999995
2397,1.8805000000000005
2398,1.8768000000000002
2399,1.8728999999999996
2400,1.8687000000000005
2401,1.8643
2402,1.8599000000000006
2403,1.8556
2404,1.8511999999999995
2405,1.8468999999999998
2406,1.8427000000000007
2407,1.8385999999999996
2408,1.8346
2409,1.8304999999999998
2410,1.8266
2411,1.8227000000000002
2412,1.8188000000000004
2413,1.8148
2414,1.8109000000000002
2415,1.8068
2416,1.8028000000000004
2417,1.7988
2418,1.7948000000000004
2419,1.7907000000000002
2420,1.7867999999999995
2421,1.7829000000000006
2422,1.7792000000000003
2423,1.7755
2424,1.7721
2425,1.7687999999999997
2426,1.7656
2427,1.7628000000000004
2428,1.7601000000000004
2429,1.7576
2430,1.7553999999999998
2431,1.7534
2432,1.7515999999999998
2433,1.7501999999999995
2434,1.7489
2435,1.7478999999999996
2436,1.7470999999999997
2437,1.7466
2438,1.7461000000000002
2439,1.7458999999999998
2440,1.7457000000000003
2441,1.7456999999999994
2442,1.7454999999999998
2443,1.7453000000000003
2444,1.7451000000000008
2445,1.7447
2446,1.7441999999999993
2447,1.7437000000000005
2448,1.7430999999999992
2449,1.7426000000000004
2450,1.742
2451,1.7414999999999994
2452,1.7411000000000003
2453,1.7408000000000001
2454,1.7407000000000004
2455,1.7405999999999997
2456,1.7407000000000004
2457,1.7409
2458,1.7412999999999998
2459,1.7418000000000005
2460,1.7425000000000006
2461,1.7432999999999996
2462,1.7443
2463,1.7454
2464,1.7466
2465,1.7477999999999998
2466,1.7492
2467,1.7506000000000004
2468,1.7520000000000007
2469,1.7533000000000003
2470,1.7544999999999993
2471,1.7553999999999998
2472,1.7559000000000005
2473,1.7556000000000003
2474,1.7544000000000004
2475,1.7523
2476,1.7492999999999999
2477,1.7456000000000005
2478,1.7415000000000003
2479,1.7372999999999994
2480,1.7328999999999999
2481,1.7284999999999995
2482,1.7241999999999997
2483,1.7196999999999996
2484,1.7155000000000005
2485,1.7112999999999996
2486,1.7071999999999994
2487,1.7031
2488,1.6992000000000003
2489,1.6955
2490,1.6919000000000004
2491,1.6883999999999997
2492,1.6851000000000003
2493,1.6818999999999997
2494,1.6788999999999996
2495,1.6761
2496,1.6734999999999998
2497,1.6710000000000003
2498,1.6687000000000003
2499,1.6666000000000007
2500,1.6645999999999992
2501,1.6629000000000005
2502,1.6613999999999995
2503,1.6601
2504,1.6589
2505,1.6578999999999997
2506,1.6571999999999996
2507,1.6566
2508,1.6562999999999999
2509,1.6560999999999995
2510,1.6562000000000001
2511,1.6564000000000005
2512,1.6566999999999998
2513,1.6572999999999993
2514,1.6581000000000001
2515,1.6589999999999998
2516,1.6601
2517,1.6614000000000004
2518,1.6628999999999996
2519,1.6644000000000005
2520,1.6662
2521,1.6680000000000001
2522,1.67
2523,1.6722000000000001
2524,1.6743999999999994
2525,1.6767000000000003
2526,1.6791999999999998
2527,1.6818999999999997
2528,1.6845999999999997
2529,1.6873999999999993
2530,1.6902
2531,1.6932
2532,1.6963
2533,1.6993
2534,1.7024999999999997
2535,1.7056999999999993
2536,1.7090000000000005
2537,1.7123
2538,1.7156000000000002
2539,1.7190000000000003
2540,1.7224000000000004
2541,1.7257999999999996
2542,1.7291999999999996
2543,1.7325999999999997
2544,1.7359
2545,1.7392999999999992
2546,1.7425999999999995
2547,1.7458999999999998
2548,1.7492
2549,1.7524000000000006
2550,1.7555000000000005
2551,1.7587000000000002
2552,1.7616999999999994
2553,1.7646999999999995
2554,1.7675999999999998
2555,1.7705000000000002
2556,1.7732
2557,1.7759
2558,1.7785000000000002
2559,1.7809999999999997
2560,1.7834000000000003
2561,1.7858
2562,1.7881
2563,1.7902000000000005
2564,1.7923
2565,1.7942
2566,1.7960999999999991
2567,1.7977999999999996
2568,1.7995
2569,1.8010000000000002
2570,1.8023999999999996
2571,1.8037
2572,1.8050000000000006
2573,1.8060999999999998
2574,1.8070000000000004
2575,1.8080000000000007
2576,1.8087999999999997
2577,1.8094999999999999
2578,1.8101000000000003
2579,1.8107000000000006
2580,1.8110999999999997
2581,1.8114
2582,1.8116000000000003
2583,1.8117999999999999
2584,1.8118999999999996
2585,1.8118999999999996
2586,1.8120000000000003
2587,1.8118999999999996
2588,1.8117
2589,1.8116000000000003
2590,1.8114
2591,1.8110999999999997
2592,1.8109000000000002
2593,1.8107000000000006
2594,1.8103999999999996
2595,1.8102
2596,1.8099999999999996
2597,1.8098
2598,1.8097000000000003
2599,1.8095999999999997
2600,1.8095999999999997
2601,1.8096999999999994
2602,1.8098
2603,1.8099999999999996
2604,1.8102999999999998
2605,1.8107999999999995
