Files,HOMO (eV),LUMO (eV),LUMO+1 (eV),Bandgap (eV),LUMO-lumo+1 gap (eV)
st2181,-5.023415,-3.324436,-2.765754,1.698979,0.5586820000000001
st2183,-5.020502,-3.326896,-2.770435,1.6936059999999995,0.5564610000000001
st2185,-5.018417,-3.329397,-2.775246,1.6890200000000002,0.5541510000000001
st2187,-5.017179,-3.33195,-2.780149,1.6852289999999996,0.5518009999999998
st2189,-5.016823,-3.334573,-2.785098,1.6822499999999998,0.5494749999999997
st2191,-5.017365,-3.337286,-2.790036,1.6800789999999997,0.54725
st2193,-5.018822,-3.340098,-2.794882,1.6787240000000003,0.5452159999999999
st2195,-5.021201,-3.343039,-2.799586,1.6781619999999997,0.543453
st2197,-5.02448,-3.346149,-2.804093,1.6783309999999996,0.5420560000000001
st2199,-5.028644,-3.349476,-2.808372,1.6791679999999998,0.5411040000000003
st2201,-5.033635,-3.353048,-2.812387,1.6805870000000005,0.5406609999999996
st2203,-5.039401,-3.356903,-2.816138,1.6824979999999998,0.5407649999999999
st2205,-5.045883,-3.361063,-2.81962,1.6848199999999998,0.5414430000000001
st2207,-5.053014,-3.365538,-2.822844,1.6874760000000002,0.542694
st2209,-5.060711,-3.37033,-2.825846,1.6903810000000004,0.5444840000000002
st2211,-5.068895,-3.37543,-2.828684,1.6934650000000002,0.5467460000000002
st2213,-5.077458,-3.380829,-2.831462,1.6966290000000002,0.5493669999999997
st2215,-5.086271,-3.386492,-2.834329,1.699779,0.5521630000000002
st2217,-5.095195,-3.392381,-2.83753,1.7028140000000005,0.5548509999999998
st2219,-5.10407,-3.39845,-2.841441,1.70562,0.5570089999999999
st2221,-5.112687,-3.404651,-2.846484,1.7080360000000003,0.5581670000000001
st2223,-5.120799,-3.410922,-2.85278,1.709877,0.5581419999999997
st2225,-5.128137,-3.4172,-2.859963,1.710937,0.5572369999999998
st2227,-5.134428,-3.423412,-2.867508,1.711016,0.555904
st2229,-5.139467,-3.429471,-2.875018,1.7099959999999998,0.5544530000000001
st2231,-5.143169,-3.435306,-2.88226,1.707863,0.5530460000000001
st2233,-5.145586,-3.440841,-2.889093,1.704745,0.5517479999999999
st2235,-5.146878,-3.446002,-2.895428,1.700876,0.5505740000000001
st2237,-5.147251,-3.450724,-2.901217,1.6965269999999997,0.5495070000000002
st2239,-5.146908,-3.454935,-2.906427,1.691973,0.548508
st2241,-5.146018,-3.458573,-2.911039,1.687445,0.5475339999999997
st2243,-5.144736,-3.461591,-2.915048,1.683145,0.5465429999999998
st2245,-5.143195,-3.463955,-2.91846,1.6792400000000005,0.5454949999999998
st2247,-5.141507,-3.465646,-2.921289,1.6758609999999998,0.5443570000000002
st2249,-5.139765,-3.466644,-2.923535,1.6731209999999996,0.5431089999999998
st2251,-5.138038,-3.466929,-2.925193,1.671109,0.5417359999999998
st2253,-5.136389,-3.466511,-2.926279,1.6698780000000002,0.540232
st2255,-5.134865,-3.465407,-2.926805,1.6694579999999997,0.538602
st2257,-5.133509,-3.46364,-2.926775,1.6698690000000005,0.5368649999999997
st2259,-5.132344,-3.461232,-2.926185,1.671112,0.535047
st2261,-5.131388,-3.458215,-2.925039,1.6731730000000002,0.5331760000000001
st2263,-5.130657,-3.45462,-2.923341,1.6760370000000004,0.5312789999999996
st2265,-5.130166,-3.450481,-2.921095,1.679685,0.5293859999999997
st2267,-5.12994,-3.445854,-2.918315,1.6840860000000002,0.527539
st2269,-5.129983,-3.440791,-2.91501,1.6891920000000002,0.5257809999999998
st2271,-5.1303,-3.435352,-2.911199,1.694948,0.5241530000000001
st2273,-5.130895,-3.429607,-2.90692,1.701288,0.5226869999999999
st2275,-5.131771,-3.42362,-2.90221,1.7081509999999995,0.5214099999999999
st2277,-5.13292,-3.417464,-2.897118,1.7154560000000003,0.520346
st2279,-5.134347,-3.411219,-2.8917,1.723128,0.5195189999999998
st2281,-5.136058,-3.404966,-2.886023,1.7310920000000003,0.5189430000000002
st2283,-5.138059,-3.398796,-2.880171,1.7392630000000002,0.5186250000000001
st2285,-5.140361,-3.3928,-2.874242,1.7475610000000006,0.5185579999999996
st2287,-5.142989,-3.38707,-2.868352,1.755919,0.5187180000000002
st2289,-5.145953,-3.381698,-2.862629,1.7642550000000004,0.519069
st2291,-5.149267,-3.376769,-2.857216,1.772498,0.5195529999999997
st2293,-5.15293,-3.372354,-2.852257,1.7805759999999995,0.5200970000000003
st2295,-5.156923,-3.368522,-2.847909,1.788401,0.520613
st2297,-5.161239,-3.365333,-2.844329,1.795906,0.521004
st2299,-5.16586,-3.362836,-2.841665,1.803024,0.5211710000000003
st2301,-5.170763,-3.36107,-2.840039,1.809693,0.5210309999999998
st2303,-5.175919,-3.36006,-2.839537,1.8158590000000008,0.5205229999999998
st2305,-5.181294,-3.359812,-2.840184,1.8214820000000005,0.519628
st2307,-5.186844,-3.360311,-2.841949,1.826533,0.5183619999999998
st2309,-5.192512,-3.36153,-2.844763,1.830982,0.5167670000000002
st2311,-5.198241,-3.363421,-2.848509,1.83482,0.5149120000000003
st2313,-5.203982,-3.365922,-2.853062,1.83806,0.5128599999999999
st2315,-5.209682,-3.368965,-2.858283,1.840717,0.5106820000000001
st2317,-5.215294,-3.372468,-2.864039,1.842826,0.508429
st2319,-5.220763,-3.376337,-2.87019,1.844426,0.5061469999999999
st2321,-5.226049,-3.380476,-2.876608,1.845573,0.5038679999999998
st2323,-5.231139,-3.384802,-2.883195,1.846337,0.5016069999999999
st2325,-5.236009,-3.38922,-2.889849,1.846789,0.499371
st2327,-5.240637,-3.39364,-2.896482,1.8469970000000004,0.4971580000000002
st2329,-5.245005,-3.397985,-2.903013,1.84702,0.4949719999999997
st2331,-5.249109,-3.402191,-2.909375,1.846918,0.4928160000000003
st2333,-5.252947,-3.4062,-2.915507,1.846747,0.4906930000000002
st2335,-5.256525,-3.409972,-2.921358,1.846553,0.4886139999999996
st2337,-5.259844,-3.413471,-2.926869,1.8463730000000005,0.486602
st2339,-5.262917,-3.416688,-2.932005,1.846229,0.484683
st2341,-5.265755,-3.419623,-2.93673,1.8461320000000003,0.4828930000000002
st2343,-5.268373,-3.422289,-2.941015,1.8460840000000005,0.481274
st2345,-5.270788,-3.424707,-2.944834,1.8460809999999996,0.479873
st2347,-5.273013,-3.426893,-2.948162,1.8461199999999995,0.4787310000000002
st2349,-5.275071,-3.428863,-2.950982,1.8462079999999996,0.477881
st2351,-5.276977,-3.430652,-2.953296,1.846325,0.4773559999999999
st2353,-5.278755,-3.432285,-2.955098,1.8464700000000005,0.4771869999999998
st2355,-5.280425,-3.433783,-2.956397,1.846642,0.4773860000000001
st2357,-5.282012,-3.435168,-2.957214,1.846844,0.477954
st2359,-5.283538,-3.43646,-2.957579,1.847078,0.4788809999999999
st2361,-5.28504,-3.437673,-2.957532,1.847367,0.4801410000000001
st2363,-5.286542,-3.438809,-2.957095,1.847733,0.4817140000000002
st2365,-5.28808,-3.439871,-2.956305,1.848209,0.4835660000000001
st2367,-5.289676,-3.440852,-2.955193,1.848824,0.485659
st2369,-5.291356,-3.441738,-2.953784,1.8496180000000004,0.4879539999999998
st2371,-5.293151,-3.442523,-2.952106,1.850628,0.4904169999999999
st2373,-5.29508,-3.443198,-2.950193,1.8518819999999996,0.4930050000000001
st2375,-5.297144,-3.443746,-2.948066,1.8533980000000003,0.4956800000000001
st2377,-5.299354,-3.444167,-2.945763,1.855187,0.4984040000000003
st2379,-5.301705,-3.444449,-2.943304,1.857256,0.5011450000000002
st2381,-5.30418,-3.444586,-2.940708,1.8595939999999995,0.5038780000000003
st2383,-5.306781,-3.444584,-2.938004,1.862197,0.50658
st2385,-5.309486,-3.444447,-2.935223,1.865039,0.5092239999999997
st2387,-5.312242,-3.44418,-2.93239,1.8680620000000008,0.51179
st2389,-5.314969,-3.4438,-2.929544,1.871169,0.514256
st2391,-5.317504,-3.443323,-2.926719,1.874181,0.5166040000000001
st2393,-5.319512,-3.442792,-2.923977,1.87672,0.518815
st2395,-5.319988,-3.442238,-2.921382,1.8777500000000005,0.5208560000000002
st2397,-5.317137,-3.441706,-2.919012,1.875431,0.522694
st2399,-5.311442,-3.441237,-2.916948,1.8702050000000003,0.524289
st2401,-5.30455,-3.44087,-2.915284,1.86368,0.5255859999999997
st2403,-5.297185,-3.440641,-2.914119,1.856544,0.5265219999999999
st2405,-5.289682,-3.440581,-2.913556,1.849101,0.5270250000000001
st2407,-5.282242,-3.440729,-2.913707,1.841513,0.5270220000000001
st2409,-5.274972,-3.441103,-2.914647,1.833869,0.526456
st2411,-5.26791,-3.441721,-2.916437,1.826189,0.5252839999999996
st2413,-5.261029,-3.442595,-2.919101,1.818434,0.5234939999999999
st2415,-5.254306,-3.44372,-2.922618,1.810586,0.521102
st2417,-5.247759,-3.445094,-2.926936,1.802665,0.5181580000000001
st2419,-5.241455,-3.446701,-2.931971,1.7947540000000002,0.5147300000000001
st2421,-5.235502,-3.448521,-2.937625,1.7869810000000004,0.5108959999999998
st2423,-5.230019,-3.450524,-2.943784,1.7794950000000005,0.5067400000000002
st2425,-5.22511,-3.452678,-2.950332,1.7724319999999998,0.5023460000000002
st2427,-5.220866,-3.454953,-2.957159,1.7659129999999998,0.4977940000000003
st2429,-5.21735,-3.457307,-2.964146,1.7600429999999996,0.4931610000000002
st2431,-5.214599,-3.459697,-2.971173,1.754902,0.4885239999999999
st2433,-5.212615,-3.462085,-2.978131,1.7505300000000004,0.4839540000000002
st2435,-5.211355,-3.46444,-2.984914,1.746915,0.4795260000000003
st2437,-5.210695,-3.466733,-2.99142,1.7439620000000002,0.4753129999999999
st2439,-5.210445,-3.468949,-2.997554,1.7414960000000002,0.4713949999999998
st2441,-5.210373,-3.471071,-3.003227,1.739302,0.4678439999999999
st2443,-5.210259,-3.473091,-3.008353,1.7371679999999996,0.4647380000000001
st2445,-5.209998,-3.475007,-3.012862,1.7349909999999995,0.462145
st2447,-5.209643,-3.476829,-3.016699,1.732814,0.4601299999999999
st2449,-5.209335,-3.478555,-3.019797,1.7307800000000002,0.458758
st2451,-5.209215,-3.48019,-3.022115,1.7290250000000005,0.458075
st2453,-5.209411,-3.481734,-3.023608,1.7276770000000004,0.458126
st2455,-5.210021,-3.483201,-3.024269,1.72682,0.4589320000000003
st2457,-5.211117,-3.484593,-3.024093,1.726524,0.4604999999999997
st2459,-5.212732,-3.485915,-3.023101,1.726817,0.4628139999999998
st2461,-5.214857,-3.487158,-3.021314,1.7276990000000003,0.4658440000000001
st2463,-5.217463,-3.488325,-3.018781,1.7291380000000005,0.4695439999999999
st2465,-5.220479,-3.489396,-3.015538,1.731083,0.4738580000000003
st2467,-5.22378,-3.490364,-3.011641,1.7334159999999996,0.478723
st2469,-5.227183,-3.491219,-3.007158,1.735964,0.4840610000000001
st2471,-5.230362,-3.491947,-3.002159,1.7384150000000005,0.4897880000000003
st2473,-5.232733,-3.492537,-2.996727,1.7401959999999996,0.4958100000000001
st2475,-5.233134,-3.492989,-2.990954,1.7401449999999996,0.5020350000000002
st2477,-5.229927,-3.493287,-2.984928,1.73664,0.508359
st2479,-5.223225,-3.493425,-2.978732,1.7298000000000004,0.5146929999999998
st2481,-5.214835,-3.493398,-2.972444,1.721437,0.5209540000000001
st2483,-5.205861,-3.493199,-2.966139,1.7126619999999997,0.5270600000000001
st2485,-5.196762,-3.492833,-2.959899,1.7039289999999996,0.532934
st2487,-5.187769,-3.49229,-2.953784,1.6954790000000002,0.5385059999999999
st2489,-5.17902,-3.49158,-2.94786,1.6874400000000005,0.54372
st2491,-5.170616,-3.490703,-2.942168,1.679913,0.5485349999999998
st2493,-5.162646,-3.489675,-2.936749,1.6729709999999995,0.5529260000000003
st2495,-5.155189,-3.488516,-2.931634,1.6666729999999998,0.5568820000000003
st2497,-5.148304,-3.487247,-2.926848,1.6610570000000004,0.5603989999999999
st2499,-5.142063,-3.485904,-2.922419,1.6561590000000002,0.563485
st2501,-5.136519,-3.484506,-2.918338,1.6520129999999995,0.5661680000000002
st2503,-5.131717,-3.48308,-2.914585,1.648637,0.568495
st2505,-5.127706,-3.481649,-2.911131,1.646057,0.5705179999999999
st2507,-5.124512,-3.480239,-2.907948,1.644273,0.5722909999999999
st2509,-5.122158,-3.478871,-2.904996,1.643287,0.5738749999999997
st2511,-5.120655,-3.477573,-2.90224,1.6430820000000002,0.5753330000000001
st2513,-5.119998,-3.476364,-2.89964,1.643634,0.5767239999999996
st2515,-5.120181,-3.47526,-2.897153,1.6449209999999996,0.5781070000000001
st2517,-5.121196,-3.474274,-2.894746,1.6469220000000004,0.5795279999999998
st2519,-5.123008,-3.473402,-2.892371,1.6496059999999997,0.5810310000000003
st2521,-5.125565,-3.472658,-2.890009,1.652907,0.582649
st2523,-5.12881,-3.472038,-2.887629,1.6567719999999997,0.584409
st2525,-5.132695,-3.471546,-2.885224,1.661149,0.586322
st2527,-5.13717,-3.471177,-2.882803,1.6659930000000005,0.588374
st2529,-5.142195,-3.470929,-2.880391,1.671266,0.590538
st2531,-5.147714,-3.470793,-2.878047,1.6769209999999997,0.592746
st2533,-5.15367,-3.470757,-2.875908,1.682913,0.594849
st2535,-5.160013,-3.470829,-2.874274,1.689184,0.596555
st2537,-5.166677,-3.47101,-2.873677,1.6956669999999998,0.5973330000000003
st2539,-5.173611,-3.47131,-2.874785,1.7023010000000005,0.5965249999999997
st2541,-5.180756,-3.471738,-2.87773,1.7090179999999997,0.5940080000000001
st2543,-5.188073,-3.472299,-2.881932,1.715774,0.5903670000000001
st2545,-5.195508,-3.473003,-2.886804,1.7225050000000004,0.5861989999999997
st2547,-5.203013,-3.473841,-2.891975,1.7291720000000002,0.5818660000000002
st2549,-5.21053,-3.474815,-2.897242,1.7357150000000003,0.5775730000000001
st2551,-5.218007,-3.475922,-2.902486,1.742085,0.5734360000000001
st2553,-5.225426,-3.477176,-2.907653,1.7482499999999996,0.5695230000000002
st2555,-5.232745,-3.478579,-2.912695,1.7541660000000006,0.565884
st2557,-5.239948,-3.480131,-2.917583,1.759817,0.562548
st2559,-5.247008,-3.481831,-2.922298,1.765177,0.5595330000000001
st2561,-5.253902,-3.483675,-2.926832,1.7702270000000002,0.5568429999999998
st2563,-5.260615,-3.48567,-2.931186,1.7749449999999998,0.554484
st2565,-5.267107,-3.487802,-2.935351,1.7793050000000004,0.552451
st2567,-5.27336,-3.490078,-2.939331,1.7832820000000005,0.5507469999999999
st2569,-5.279352,-3.49249,-2.943129,1.7868620000000002,0.5493610000000002
st2571,-5.285064,-3.495027,-2.946746,1.7900370000000003,0.5482809999999998
st2573,-5.290491,-3.497679,-2.9502,1.792812,0.547479
st2575,-5.295627,-3.500432,-2.953516,1.7951949999999997,0.546916
st2577,-5.300477,-3.503275,-2.956728,1.797202,0.5465469999999999
st2579,-5.305032,-3.506195,-2.959878,1.7988369999999998,0.5463170000000002
st2581,-5.309282,-3.509182,-2.963037,1.8000999999999996,0.5461450000000001
st2583,-5.31325,-3.512223,-2.966306,1.801027,0.5459170000000002
st2585,-5.316949,-3.5153,-2.969815,1.8016490000000005,0.5454849999999998
st2587,-5.320404,-3.518398,-2.973754,1.802006,0.5446439999999999
st2589,-5.323642,-3.521503,-2.978345,1.8021390000000004,0.543158
st2591,-5.326689,-3.52459,-2.983747,1.802099,0.5408429999999997
st2593,-5.329583,-3.527643,-2.989914,1.8019400000000003,0.5377289999999997
st2595,-5.33237,-3.530635,-2.996528,1.801735,0.5341070000000001
st2597,-5.335091,-3.533539,-3.003188,1.801552,0.530351
st2599,-5.3378,-3.536325,-3.009567,1.8014749999999995,0.5267580000000001
st2601,-5.340539,-3.538958,-3.015442,1.801581,0.5235159999999999
st2603,-5.343338,-3.541402,-3.020691,1.801936,0.5207110000000004
st2605,-5.346212,-3.543626,-3.025252,1.802586,0.5183740000000001
st2607,-5.349166,-3.545584,-3.029107,1.8035820000000005,0.5164769999999996
st2609,-5.352198,-3.547239,-3.032312,1.804959,0.5149269999999997
st2611,-5.35527,-3.54855,-3.035007,1.80672,0.5135430000000003
st2613,-5.358291,-3.549484,-3.037453,1.8088070000000005,0.5120309999999999
st2615,-5.361016,-3.550008,-3.039951,1.811008,0.5100570000000002
st2617,-5.362697,-3.550092,-3.042689,1.812605,0.5074029999999996
st2619,-5.360942,-3.549707,-3.045618,1.8112349999999997,0.504089
st2621,-5.354251,-3.548832,-3.048561,1.805419,0.5002710000000001
st2623,-5.345437,-3.547455,-3.05134,1.7979820000000006,0.4961149999999996
st2625,-5.336091,-3.545565,-3.053815,1.7905259999999998,0.4917499999999997
st2627,-5.326682,-3.543164,-3.055902,1.783518,0.4872619999999998
st2629,-5.31741,-3.540259,-3.057549,1.777151,0.48271
st2631,-5.30838,-3.536859,-3.058711,1.7715209999999997,0.478148
st2633,-5.299668,-3.532985,-3.059362,1.7666829999999996,0.4736229999999999
st2635,-5.291316,-3.528652,-3.059475,1.762664,0.4691770000000002
st2637,-5.283374,-3.523892,-3.059048,1.7594820000000002,0.4648439999999998
st2639,-5.275872,-3.518733,-3.058073,1.7571389999999996,0.4606600000000003
st2641,-5.268817,-3.513209,-3.056551,1.7556080000000005,0.456658
st2643,-5.262207,-3.507345,-3.054474,1.754862,0.452871
st2645,-5.256017,-3.501172,-3.051837,1.754845,0.449335
st2647,-5.250212,-3.494714,-3.048626,1.7554980000000002,0.446088
st2649,-5.244744,-3.488009,-3.044857,1.756735,0.443152
st2651,-5.239568,-3.481098,-3.040548,1.7584700000000004,0.44055
st2653,-5.234642,-3.474033,-3.035724,1.760609,0.4383089999999998
st2655,-5.229932,-3.46686,-3.03042,1.7630719999999998,0.4364400000000001
st2657,-5.225405,-3.459621,-3.024672,1.7657840000000005,0.434949
st2659,-5.221046,-3.452359,-3.018525,1.7686870000000003,0.433834
st2661,-5.216844,-3.445124,-3.012033,1.7717200000000002,0.4330909999999996
st2663,-5.212791,-3.43797,-3.005263,1.7748210000000002,0.4327070000000002
st2665,-5.208898,-3.430952,-2.998281,1.7779459999999996,0.432671
st2667,-5.205181,-3.424128,-2.991168,1.7810529999999996,0.43296
st2669,-5.201657,-3.41756,-2.984024,1.784097,0.4335360000000001
st2671,-5.198334,-3.411298,-2.976922,1.787036,0.4343759999999999
st2673,-5.195216,-3.405402,-2.969971,1.7898140000000002,0.4354309999999999
st2675,-5.192302,-3.399931,-2.963272,1.7923709999999995,0.4366590000000001
st2677,-5.189596,-3.394939,-2.956922,1.794657,0.4380169999999999
st2679,-5.187092,-3.390469,-2.951,1.796623,0.4394689999999999
st2681,-5.184794,-3.386562,-2.945593,1.798232,0.4409689999999999
st2683,-5.182692,-3.383253,-2.940787,1.7994390000000005,0.442466
st2685,-5.180785,-3.38056,-2.936638,1.8002250000000002,0.4439220000000001
st2687,-5.179079,-3.378508,-2.933214,1.8005709999999997,0.4452940000000001
st2689,-5.177578,-3.377113,-2.93057,1.8004649999999995,0.4465430000000001
st2691,-5.17628,-3.376386,-2.92875,1.799894,0.4476360000000001
st2693,-5.175176,-3.376322,-2.92777,1.7988540000000004,0.4485519999999998
st2695,-5.17425,-3.376907,-2.927636,1.7973429999999997,0.449271
st2697,-5.173494,-3.37812,-2.928324,1.7953739999999998,0.4497960000000001
st2699,-5.172905,-3.379946,-2.929831,1.7929590000000002,0.4501149999999998
st2701,-5.172461,-3.38234,-2.932094,1.790121,0.4502459999999999
st2703,-5.172153,-3.385271,-2.935072,1.786882,0.450199
st2705,-5.171974,-3.388694,-2.938692,1.7832799999999995,0.450002
st2707,-5.171917,-3.392556,-2.942866,1.7793609999999995,0.4496899999999999
st2709,-5.171973,-3.396804,-2.947509,1.7751690000000004,0.4492949999999998
st2711,-5.172112,-3.401377,-2.95252,1.7707350000000002,0.4488570000000003
st2713,-5.172306,-3.406204,-2.957791,1.766102,0.4484129999999999
st2715,-5.172528,-3.411227,-2.963227,1.761301,0.4479999999999999
st2717,-5.17275,-3.41638,-2.96873,1.7563699999999995,0.4476500000000003
st2719,-5.172944,-3.421601,-2.974208,1.7513430000000003,0.4473929999999999
st2721,-5.173066,-3.426826,-2.979578,1.7462400000000002,0.4472480000000001
st2723,-5.173094,-3.432,-2.984762,1.741094,0.447238
st2725,-5.172993,-3.437063,-2.989678,1.7359299999999998,0.4473850000000001
st2727,-5.172729,-3.441957,-2.994259,1.7307720000000004,0.4476979999999999
st2729,-5.172265,-3.44663,-2.998452,1.7256350000000005,0.4481779999999999
st2731,-5.171575,-3.451037,-3.002212,1.720538,0.4488249999999998
st2733,-5.170636,-3.455137,-3.005504,1.715499,0.4496329999999999
st2735,-5.169426,-3.458882,-3.008272,1.7105439999999996,0.4506100000000002
st2737,-5.167921,-3.462234,-3.010505,1.7056869999999995,0.4517289999999998
st2739,-5.166103,-3.465173,-3.012223,1.7009299999999996,0.4529499999999999
st2741,-5.163949,-3.467659,-3.013432,1.69629,0.4542269999999999
st2743,-5.161474,-3.46968,-3.01417,1.6917940000000002,0.4555099999999998
st2745,-5.158686,-3.471219,-3.014464,1.6874670000000005,0.4567550000000002
st2747,-5.155588,-3.472267,-3.014347,1.6833209999999998,0.4579200000000001
st2749,-5.152179,-3.472813,-3.013852,1.6793660000000004,0.4589609999999999
st2751,-5.148471,-3.472866,-3.013052,1.675605,0.4598139999999997
st2753,-5.144494,-3.472432,-3.012004,1.672062,0.4604279999999998
st2755,-5.140287,-3.471528,-3.010778,1.6687589999999997,0.46075
st2757,-5.135905,-3.47018,-3.009445,1.665725,0.4607350000000001
st2759,-5.131395,-3.468419,-3.008086,1.6629760000000005,0.4603329999999999
st2761,-5.126824,-3.466282,-3.006761,1.660542,0.459521
st2763,-5.122256,-3.463815,-3.005534,1.6584410000000005,0.4582809999999999
st2765,-5.11775,-3.461072,-3.004461,1.656678,0.4566110000000001
st2767,-5.113377,-3.458117,-3.003591,1.6552599999999995,0.454526
st2769,-5.109192,-3.45501,-3.002957,1.654182,0.4520530000000002
st2771,-5.105245,-3.451802,-3.00257,1.6534430000000002,0.4492319999999998
st2773,-5.101575,-3.44855,-3.002434,1.6530250000000004,0.4461159999999999
st2775,-5.098209,-3.445317,-3.002552,1.6528919999999996,0.4427650000000001
st2777,-5.095158,-3.442158,-3.002905,1.6529999999999996,0.4392529999999999
st2779,-5.092401,-3.439126,-3.003463,1.6532749999999998,0.4356629999999999
st2781,-5.089841,-3.436256,-3.00417,1.6535849999999996,0.4320860000000004
st2783,-5.087328,-3.433576,-3.00496,1.6537520000000003,0.4286159999999999
st2785,-5.08463,-3.431114,-3.005771,1.6535159999999998,0.4253429999999998
st2787,-5.081371,-3.428877,-3.006527,1.652494,0.4223499999999998
st2789,-5.077117,-3.426868,-3.007158,1.6502490000000003,0.4197099999999998
st2791,-5.07153,-3.425089,-3.00762,1.6464410000000005,0.4174689999999996
st2793,-5.064597,-3.423541,-3.007884,1.6410559999999998,0.4156570000000004
st2795,-5.056637,-3.422209,-3.007922,1.6344280000000002,0.4142869999999998
st2797,-5.048119,-3.421078,-3.007719,1.6270409999999995,0.4133590000000002
st2799,-5.039481,-3.42013,-3.007266,1.6193510000000004,0.4128639999999999
st2801,-5.03106,-3.419348,-3.006568,1.6117120000000005,0.4127799999999997
st2803,-5.023118,-3.418733,-3.00566,1.6043850000000002,0.4130729999999998
st2805,-5.015829,-3.418282,-3.004587,1.597547,0.4136950000000001
st2807,-5.009312,-3.418005,-3.003413,1.5913070000000005,0.4145919999999998
st2809,-5.003674,-3.417922,-3.002207,1.5857520000000005,0.415715
st2811,-4.998973,-3.418051,-3.001036,1.5809220000000002,0.4170150000000001
st2813,-4.995234,-3.418405,-2.999948,1.576829,0.4184570000000001
st2815,-4.992484,-3.419009,-2.998986,1.5734750000000002,0.420023
st2817,-4.990727,-3.419884,-2.998164,1.5708429999999995,0.4217200000000001
st2819,-4.989963,-3.421061,-2.99749,1.5689020000000005,0.4235709999999999
st2821,-4.990165,-3.422553,-2.996935,1.567612,0.425618
st2823,-4.991301,-3.424367,-2.996445,1.5669339999999998,0.4279220000000001
st2825,-4.993325,-3.426505,-2.99596,1.5668199999999994,0.4305449999999999
st2827,-4.996188,-3.42896,-2.995406,1.567228,0.433554
st2829,-4.999837,-3.431718,-2.99472,1.5681190000000005,0.436998
st2831,-5.004212,-3.434759,-2.993839,1.5694529999999998,0.4409200000000002
st2833,-5.009256,-3.438051,-2.992714,1.5712049999999995,0.4453370000000003
st2835,-5.014908,-3.441549,-2.991297,1.573359,0.4502520000000003
st2837,-5.021099,-3.445201,-2.989545,1.5758980000000005,0.4556559999999998
st2839,-5.027769,-3.44894,-2.987422,1.5788290000000005,0.4615179999999999
st2841,-5.034847,-3.452694,-2.984911,1.582153,0.4677830000000003
st2843,-5.042253,-3.4564,-2.982021,1.5858529999999995,0.4743789999999999
st2845,-5.049912,-3.459984,-2.978765,1.589928,0.4812189999999998
st2847,-5.057754,-3.463385,-2.975166,1.594369,0.4882189999999999
st2849,-5.0657,-3.466527,-2.97124,1.5991729999999995,0.4952870000000002
st2851,-5.073699,-3.469363,-2.967032,1.6043360000000004,0.5023309999999999
st2853,-5.081684,-3.471825,-2.962562,1.6098590000000002,0.5092629999999998
st2855,-5.08959,-3.473866,-2.957856,1.6157240000000002,0.5160100000000001
st2857,-5.097376,-3.475448,-2.952935,1.6219279999999996,0.522513
st2859,-5.104995,-3.476536,-2.947812,1.628459,0.528724
st2861,-5.112388,-3.477101,-2.942491,1.635287,0.5346100000000003
st2863,-5.119508,-3.477124,-2.936976,1.6423839999999998,0.5401479999999999
st2865,-5.126321,-3.47659,-2.931264,1.649731,0.5453259999999998
st2867,-5.132806,-3.475494,-2.925357,1.6573120000000006,0.5501369999999999
st2869,-5.138924,-3.473845,-2.919258,1.6650790000000004,0.5545869999999997
st2871,-5.144618,-3.471649,-2.912973,1.6729690000000002,0.5586760000000002
st2873,-5.149823,-3.468926,-2.906522,1.6808969999999994,0.5624040000000003
st2875,-5.154409,-3.465707,-2.899934,1.688702,0.5657730000000001
st2877,-5.158103,-3.462026,-2.893245,1.6960769999999998,0.568781
st2879,-5.160249,-3.457919,-2.886494,1.7023300000000003,0.5714250000000001
st2881,-5.159722,-3.453421,-2.879727,1.7063010000000003,0.5736940000000001
st2883,-5.15632,-3.448575,-2.873007,1.707745,0.5755680000000001
st2885,-5.151501,-3.443424,-2.866395,1.7080769999999998,0.577029
st2887,-5.146515,-3.438017,-2.859967,1.708498,0.5780499999999997
st2889,-5.14192,-3.432411,-2.853792,1.7095089999999995,0.5786190000000002
st2891,-5.137963,-3.426661,-2.847936,1.711302,0.5787250000000004
st2893,-5.134762,-3.420829,-2.842462,1.7139330000000004,0.5783670000000001
st2895,-5.132377,-3.414969,-2.837418,1.7174079999999998,0.5775510000000001
st2897,-5.130822,-3.409129,-2.832824,1.721693,0.5763050000000001
st2899,-5.130095,-3.403354,-2.828696,1.7267409999999996,0.5746580000000003
st2901,-5.130177,-3.39768,-2.825025,1.732497,0.5726549999999997
st2903,-5.131064,-3.39216,-2.821801,1.7389040000000002,0.5703590000000003
st2905,-5.132717,-3.38684,-2.818994,1.7458770000000006,0.5678459999999999
st2907,-5.135096,-3.38177,-2.816559,1.753326,0.5652110000000001
st2909,-5.138152,-3.376993,-2.81446,1.7611589999999997,0.5625330000000002
st2911,-5.141837,-3.37255,-2.81265,1.7692869999999998,0.5598999999999998
st2913,-5.146083,-3.368479,-2.811102,1.7776040000000002,0.5573769999999998
st2915,-5.150842,-3.364823,-2.809796,1.786019,0.5550269999999999
st2917,-5.156057,-3.361617,-2.808724,1.7944399999999998,0.5528929999999996
st2919,-5.161674,-3.358891,-2.807893,1.802783,0.5509979999999999
st2921,-5.167634,-3.356674,-2.807314,1.81096,0.5493600000000001
st2923,-5.173873,-3.35501,-2.807026,1.8188630000000003,0.547984
st2925,-5.180332,-3.353928,-2.807075,1.826404,0.5468529999999996
