Files,HOMO (eV),LUMO (eV),LUMO+1 (eV),Bandgap (eV),LUMO-LUMO+1 gap (eV)
st2235,-4.334788,-3.160009,-2.505953,1.1747789999999996,0.6540560000000002
st2237,-4.340738,-3.162913,-2.505414,1.177825,0.6574990000000001
st2239,-4.347475,-3.164973,-2.505055,1.1825020000000004,0.6599179999999998
st2241,-4.35499,-3.166706,-2.50605,1.188284,0.6606559999999999
st2243,-4.363174,-3.168235,-2.508507,1.1949389999999998,0.6597280000000003
st2245,-4.372676,-3.170135,-2.512555,1.202541,0.6575800000000003
st2247,-4.383874,-3.173027,-2.518413,1.2108469999999998,0.654614
st2249,-4.395761,-3.176947,-2.525433,1.218814,0.6515140000000001
st2251,-4.406339,-3.181005,-2.532217,1.225334,0.6487879999999997
st2253,-4.413995,-3.183849,-2.537391,1.230146,0.646458
st2255,-4.416437,-3.184665,-2.540077,1.2317720000000003,0.6445879999999997
st2257,-4.409324,-3.183622,-2.540037,1.2257019999999996,0.6435850000000003
st2259,-4.392397,-3.181012,-2.537419,1.211385,0.6435930000000001
st2261,-4.369626,-3.17692,-2.532668,1.1927060000000005,0.6442519999999998
st2263,-4.345174,-3.171859,-2.527017,1.173315,0.6448420000000001
st2265,-4.322092,-3.167321,-2.522418,1.1547709999999998,0.6449029999999998
st2267,-4.301547,-3.164503,-2.520169,1.1370440000000004,0.6443339999999997
st2269,-4.28374,-3.16289,-2.51979,1.12085,0.6431
st2271,-4.270065,-3.161264,-2.520062,1.1088009999999997,0.6412020000000003
st2273,-4.262407,-3.159233,-2.520657,1.1031739999999997,0.638576
st2275,-4.261235,-3.156986,-2.521571,1.1042490000000005,0.6354150000000001
st2277,-4.265527,-3.154081,-2.521768,1.1114459999999995,0.6323130000000003
st2279,-4.274687,-3.149515,-2.519672,1.125172,0.6298430000000002
st2281,-4.289409,-3.143339,-2.515094,1.14607,0.6282450000000002
st2283,-4.309769,-3.136825,-2.509202,1.1729440000000002,0.6276229999999998
st2285,-4.333717,-3.131137,-2.50296,1.2025800000000002,0.628177
st2287,-4.358345,-3.126671,-2.496495,1.231674,0.6301760000000001
st2289,-4.381488,-3.123688,-2.49009,1.2578,0.6335980000000001
st2291,-4.401541,-3.122783,-2.484825,1.2787579999999998,0.6379580000000002
st2293,-4.417702,-3.12421,-2.481431,1.293492,0.642779
st2295,-4.430799,-3.127586,-2.479588,1.3032130000000004,0.6479979999999999
st2297,-4.442045,-3.131986,-2.478443,1.3100590000000003,0.653543
st2299,-4.452597,-3.136368,-2.477633,1.316229,0.6587350000000001
st2301,-4.463424,-3.139884,-2.47694,1.32354,0.662944
st2303,-4.474665,-3.142164,-2.475338,1.3325009999999995,0.6668260000000004
st2305,-4.485391,-3.143294,-2.475614,1.342097,0.6676799999999998
st2307,-4.494895,-3.143331,-2.476298,1.3515639999999998,0.667033
st2309,-4.503578,-3.142365,-2.47623,1.3612130000000002,0.6661349999999997
st2311,-4.511713,-3.140965,-2.475598,1.3707480000000003,0.6653669999999998
st2313,-4.518481,-3.140081,-2.475342,1.3784000000000003,0.664739
st2315,-4.522422,-3.140099,-2.47674,1.3823229999999995,0.6633590000000003
st2317,-4.519607,-3.140642,-2.480526,1.3789649999999996,0.6601160000000004
st2319,-4.512455,-3.141351,-2.486531,1.3711040000000003,0.65482
st2321,-4.503042,-3.142402,-2.4946,1.3606399999999996,0.647802
st2323,-4.489509,-3.143836,-2.504802,1.345673,0.6390339999999997
st2325,-4.473077,-3.144854,-2.51642,1.328223,0.6284339999999999
st2327,-4.456913,-3.144604,-2.527856,1.312309,0.6167480000000003
st2329,-4.441607,-3.14314,-2.537754,1.2984670000000005,0.6053859999999998
st2331,-4.425333,-3.141175,-2.545825,1.284158,0.5953500000000003
st2333,-4.407708,-3.138741,-2.552171,1.2689670000000004,0.58657
st2335,-4.391716,-3.135284,-2.556748,1.2564319999999998,0.5785360000000002
st2337,-4.379584,-3.130928,-2.559597,1.2486560000000004,0.5713309999999998
st2339,-4.369925,-3.126742,-2.561416,1.243183,0.5653260000000002
st2341,-4.360331,-3.123439,-2.563212,1.2368920000000003,0.5602269999999998
st2343,-4.350821,-3.120309,-2.564911,1.2305119999999996,0.5553980000000003
st2345,-4.342757,-3.116399,-2.56541,1.2263579999999998,0.550989
st2347,-4.335704,-3.111726,-2.563713,1.2239779999999998,0.5480130000000001
st2349,-4.328056,-3.106831,-2.559713,1.221225,0.5471180000000002
st2351,-4.31894,-3.101623,-2.553829,1.2173169999999995,0.5477940000000001
st2353,-4.308728,-3.095767,-2.546715,1.2129610000000004,0.5490520000000001
st2357,-4.288075,-3.084741,-2.533346,1.203334,0.5513950000000003
st2359,-4.280095,-3.081708,-2.530502,1.1983870000000003,0.5512060000000001
st2361,-4.2751,-3.080927,-2.532184,1.1941730000000002,0.548743
st2363,-4.273703,-3.082369,-2.538455,1.1913340000000003,0.543914
st2365,-4.276346,-3.085703,-2.548036,1.190643,0.5376669999999999
st2367,-4.283741,-3.090497,-2.559604,1.193244,0.5308929999999998
st2369,-4.295936,-3.096121,-2.572144,1.199815,0.5239769999999999
st2371,-4.311545,-3.101926,-2.584634,1.2096189999999996,0.5172920000000003
st2373,-4.328377,-3.10725,-2.595729,1.2211269999999996,0.5115210000000001
st2375,-4.34461,-3.11155,-2.604412,1.2330600000000005,0.5071379999999999
st2377,-4.359377,-3.114835,-2.61072,1.2445420000000005,0.5041149999999996
st2379,-4.371995,-3.117122,-2.614819,1.254873,0.5023030000000004
st2381,-4.381357,-3.118147,-2.61683,1.2632100000000004,0.5013169999999998
st2383,-4.386081,-3.117561,-2.617084,1.26852,0.5004769999999996
st2385,-4.385748,-3.115662,-2.616221,1.2700860000000005,0.499441
st2387,-4.381538,-3.112966,-2.614503,1.2685719999999998,0.4984630000000001
st2389,-4.375794,-3.109507,-2.611521,1.2662870000000002,0.4979859999999996
st2391,-4.370237,-3.10522,-2.606878,1.2650170000000005,0.498342
st2393,-4.364838,-3.100496,-2.600724,1.2643419999999996,0.4997720000000001
st2395,-4.359184,-3.095882,-2.593536,1.263302,0.5023460000000002
st2397,-4.354112,-3.091167,-2.585192,1.2629449999999998,0.5059749999999998
st2399,-4.351509,-3.085992,-2.575396,1.265517,0.510596
st2401,-4.351952,-3.080692,-2.564479,1.2712599999999998,0.516213
st2403,-4.354707,-3.075967,-2.553407,1.2787400000000004,0.5225599999999999
st2405,-4.359579,-3.071897,-2.543081,1.2876820000000002,0.528816
st2407,-4.368078,-3.068055,-2.53383,1.3000229999999997,0.5342250000000002
st2409,-4.381651,-3.065014,-2.52595,1.3166369999999996,0.5390640000000002
st2411,-4.399587,-3.06367,-2.519725,1.3359170000000002,0.5439449999999999
st2413,-4.42012,-3.064023,-2.515647,1.3560969999999997,0.5483760000000002
st2415,-4.441782,-3.065047,-2.513747,1.376735,0.5512999999999999
st2417,-4.462576,-3.06626,-2.513321,1.396316,0.5529390000000003
st2419,-4.478173,-3.06798,-2.513295,1.410193,0.5546850000000001
st2421,-4.485584,-3.070407,-2.513557,1.4151770000000004,0.5568499999999998
st2423,-4.486473,-3.073008,-2.514836,1.413465,0.5581720000000003
st2425,-4.483287,-3.075194,-2.517163,1.4080929999999996,0.5580310000000002
st2427,-4.477607,-3.077231,-2.519519,1.400376,0.557712
st2429,-4.470421,-3.079684,-2.520933,1.390737,0.558751
st2431,-4.462721,-3.082501,-2.521626,1.38022,0.5608750000000002
st2433,-4.455685,-3.084961,-2.522016,1.370724,0.562945
st2435,-4.450031,-3.086971,-2.522055,1.36306,0.5649160000000002
st2437,-4.445156,-3.089127,-2.521325,1.356029,0.5678019999999999
st2439,-4.440425,-3.09166,-2.519941,1.3487650000000002,0.5717189999999999
st2441,-4.437088,-3.094108,-2.518946,1.3429800000000005,0.5751619999999997
st2443,-4.436467,-3.095873,-2.518999,1.3405940000000005,0.5768740000000001
st2445,-4.438078,-3.096897,-2.519385,1.3411810000000002,0.5775119999999996
st2447,-4.440496,-3.097255,-2.518772,1.3432410000000004,0.5784830000000003
st2449,-4.443377,-3.09697,-2.517626,1.346407,0.5793439999999999
st2451,-4.447296,-3.095585,-2.517287,1.351711,0.5782979999999998
st2453,-4.452177,-3.092729,-2.517563,1.359448,0.5751659999999998
st2455,-4.456878,-3.088954,-2.51703,1.3679239999999997,0.5719240000000001
st2457,-4.460698,-3.08539,-2.515769,1.375308,0.5696209999999997
st2459,-4.464786,-3.083016,-2.515987,1.38177,0.5670290000000002
st2461,-4.470411,-3.081894,-2.518777,1.3885170000000002,0.5631170000000001
st2463,-4.477343,-3.082095,-2.523091,1.3952480000000005,0.5590039999999998
st2465,-4.484334,-3.084137,-2.527741,1.4001969999999997,0.5563960000000003
st2467,-4.49116,-3.088462,-2.53346,1.402698,0.555002
st2469,-4.498124,-3.094149,-2.54109,1.403975,0.5530589999999997
st2471,-4.504755,-3.099641,-2.549537,1.4051140000000002,0.5501040000000001
st2473,-4.510022,-3.104729,-2.557033,1.4052930000000003,0.5476959999999997
st2475,-4.512656,-3.110418,-2.563563,1.4022379999999997,0.5468550000000003
st2477,-4.510787,-3.116991,-2.570697,1.3937959999999996,0.5462940000000001
st2479,-4.50355,-3.123421,-2.579034,1.3801289999999995,0.544387
st2481,-4.494139,-3.129573,-2.588007,1.3645659999999995,0.541566
st2483,-4.48528,-3.136795,-2.597251,1.3484850000000002,0.5395440000000002
st2485,-4.477239,-3.145967,-2.607762,1.3312719999999998,0.538205
st2487,-4.469991,-3.156135,-2.620254,1.3138560000000004,0.5358809999999998
st2489,-4.464942,-3.165816,-2.633399,1.2991259999999998,0.5324170000000001
st2491,-4.463205,-3.174884,-2.644904,1.2883210000000005,0.5299800000000001
st2493,-4.463686,-3.183911,-2.653665,1.279775,0.530246
st2495,-4.464657,-3.192802,-2.660413,1.271855,0.5323889999999998
st2497,-4.466134,-3.200766,-2.665821,1.2653680000000005,0.5349449999999996
st2499,-4.469312,-3.207978,-2.669922,1.2613340000000002,0.5380560000000001
st2501,-4.473943,-3.215723,-2.673099,1.25822,0.542624
st2503,-4.478004,-3.224945,-2.676655,1.2530590000000004,0.5482900000000002
st2505,-4.479971,-3.235307,-2.681646,1.2446639999999998,0.553661
st2507,-4.480358,-3.24579,-2.68762,1.234568,0.55817
st2509,-4.480173,-3.255809,-2.692978,1.2243639999999996,0.5628310000000001
st2511,-4.47845,-3.265006,-2.696121,1.2134439999999995,0.5688849999999999
st2513,-4.472905,-3.27301,-2.696602,1.1998949999999995,0.5764080000000003
st2515,-4.462564,-3.278833,-2.694496,1.1837310000000003,0.5843370000000001
st2517,-4.448565,-3.281914,-2.689537,1.1666510000000003,0.5923769999999999
st2519,-4.431771,-3.283032,-2.68163,1.1487390000000004,0.6014019999999998
st2521,-4.411597,-3.283363,-2.671934,1.1282340000000004,0.6114290000000002
st2523,-4.388372,-3.282928,-2.662447,1.1054440000000003,0.6204810000000003
st2525,-4.365361,-3.281002,-2.654341,1.084359,0.6266609999999999
st2527,-4.346772,-3.277852,-2.647503,1.0689199999999994,0.6303490000000003
st2529,-4.333755,-3.274572,-2.641626,1.059183,0.632946
st2531,-4.325067,-3.271547,-2.637362,1.0535199999999998,0.634185
st2533,-4.320218,-3.267513,-2.635056,1.0527049999999996,0.632457
st2535,-4.320336,-3.261351,-2.633567,1.0589850000000005,0.6277839999999997
st2537,-4.325366,-3.253616,-2.631262,1.0717499999999998,0.6223540000000001
st2539,-4.33285,-3.245252,-2.627963,1.0875979999999998,0.617289
st2541,-4.340472,-3.235824,-2.624705,1.104648,0.611119
st2543,-4.348817,-3.224254,-2.621774,1.1245630000000002,0.6024800000000003
st2545,-4.360165,-3.21109,-2.618578,1.1490750000000003,0.5925120000000001
st2547,-4.374819,-3.198078,-2.615063,1.1767409999999994,0.5830150000000001
st2549,-4.390968,-3.18624,-2.612525,1.2047279999999998,0.573715
st2551,-4.407756,-3.175146,-2.611946,1.2326100000000002,0.5631999999999997
st2553,-4.426491,-3.164473,-2.612764,1.2620180000000003,0.5517090000000002
st2555,-4.447625,-3.154994,-2.613788,1.2926310000000003,0.5412059999999999
st2557,-4.468794,-3.147399,-2.614598,1.321395,0.5328010000000001
st2559,-4.487034,-3.141068,-2.615435,1.3459660000000002,0.525633
st2561,-4.501727,-3.134588,-2.615727,1.367139,0.5188609999999998
st2563,-4.514264,-3.127595,-2.614356,1.386669,0.513239
st2565,-4.524901,-3.120673,-2.6106,1.4042279999999998,0.5100730000000002
st2567,-4.532097,-3.114105,-2.605017,1.4179920000000004,0.5090879999999998
st2569,-4.53502,-3.10715,-2.598615,1.4278700000000004,0.5085349999999997
st2571,-4.535073,-3.099115,-2.591872,1.4359579999999998,0.5072429999999999
st2573,-4.533723,-3.090649,-2.584936,1.4430740000000002,0.5057130000000001
st2575,-4.530039,-3.082921,-2.57843,1.4471180000000006,0.5044909999999998
st2577,-4.522383,-3.076329,-2.5737,1.4460539999999995,0.5026289999999998
st2579,-4.510376,-3.070182,-2.571426,1.440194,0.4987559999999997
st2581,-4.495085,-3.063881,-2.570627,1.4312040000000006,0.4932539999999998
st2583,-4.477699,-3.057695,-2.569558,1.4200040000000005,0.488137
st2585,-4.457867,-3.051907,-2.567453,1.4059600000000003,0.4844539999999999
st2587,-4.435353,-3.04584,-2.564551,1.389513,0.4812890000000003
st2589,-4.411514,-3.038307,-2.560558,1.3732070000000005,0.4777490000000002
st2591,-4.388112,-3.029331,-2.554536,1.3587809999999996,0.4747949999999998
st2593,-4.365506,-3.020312,-2.546716,1.3451939999999998,0.4735960000000001
st2595,-4.34326,-3.012448,-2.539353,1.330812,0.4730949999999998
st2597,-4.321999,-3.005801,-2.534471,1.316198,0.47133
st2599,-4.303738,-3.00035,-2.532036,1.303388,0.4683139999999999
st2601,-4.289663,-2.996603,-2.530662,1.29306,0.4659409999999999
st2603,-4.279433,-2.994952,-2.530036,1.284481,0.4649160000000001
st2605,-4.272509,-2.994983,-2.531112,1.2775260000000004,0.4638710000000001
st2607,-4.269674,-2.995744,-2.533769,1.27393,0.4619750000000002
st2609,-4.272569,-2.996766,-2.536349,1.2758029999999998,0.4604170000000001
st2611,-4.281446,-2.998351,-2.537827,1.283095,0.4605239999999999
st2613,-4.295147,-3.001132,-2.53957,1.294015,0.4615620000000002
st2615,-4.312524,-3.005184,-2.543381,1.30734,0.4618029999999997
st2617,-4.333395,-3.01034,-2.549498,1.3230550000000003,0.460842
st2619,-4.357158,-3.017046,-2.557374,1.340112,0.4596720000000003
st2621,-4.381392,-3.02593,-2.567464,1.3554620000000002,0.4584659999999996
st2623,-4.402828,-3.037066,-2.58114,1.3657620000000006,0.4559259999999998
st2625,-4.418911,-3.049546,-2.598186,1.3693649999999995,0.4513599999999997
st2627,-4.428741,-3.062372,-2.616192,1.3663689999999995,0.44618
st2629,-4.43287,-3.074946,-2.632531,1.357924,0.442415
st2631,-4.431903,-3.086845,-2.646397,1.3450580000000003,0.4404479999999999
st2633,-4.427698,-3.097547,-2.658481,1.3301510000000003,0.4390659999999999
st2635,-4.422809,-3.107078,-2.669542,1.315731,0.4375360000000001
st2637,-4.417582,-3.116224,-2.679683,1.3013580000000005,0.436541
st2639,-4.41001,-3.12567,-2.689166,1.2843399999999998,0.4365039999999998
st2641,-4.398737,-3.135323,-2.698987,1.2634139999999996,0.4363360000000003
st2643,-4.384809,-3.144648,-2.709699,1.2401609999999996,0.434949
st2645,-4.370181,-3.153204,-2.72008,1.2169769999999995,0.4331240000000003
st2647,-4.355098,-3.160463,-2.727679,1.194635,0.4327839999999998
st2649,-4.339105,-3.165828,-2.731392,1.173277,0.4344359999999998
st2651,-4.323416,-3.168918,-2.732021,1.1544979999999998,0.4368970000000001
st2653,-4.310416,-3.169853,-2.73017,1.1405630000000002,0.4396829999999996
st2655,-4.301028,-3.169322,-2.725251,1.1317059999999994,0.4440710000000001
st2657,-4.294025,-3.168102,-2.717277,1.1259230000000002,0.450825
st2659,-4.288461,-3.166585,-2.708282,1.121876,0.4583029999999999
st2661,-4.28507,-3.164832,-2.700376,1.120238,0.4644560000000002
st2663,-4.284646,-3.163319,-2.693962,1.1213270000000004,0.469357
st2665,-4.285974,-3.162541,-2.688212,1.1234330000000003,0.474329
st2667,-4.287117,-3.162338,-2.683002,1.1247790000000002,0.479336
st2669,-4.287704,-3.161858,-2.679088,1.1258459999999997,0.4827699999999999
st2671,-4.289033,-3.160384,-2.676568,1.1286489999999998,0.483816
st2673,-4.291356,-3.157859,-2.674139,1.1334970000000002,0.4837200000000003
st2675,-4.292984,-3.154332,-2.670123,1.1386519999999996,0.4842090000000003
st2677,-4.292519,-3.149513,-2.664376,1.1430060000000006,0.4851369999999999
st2679,-4.290606,-3.143064,-2.657774,1.1475420000000005,0.48529
st2681,-4.288728,-3.135435,-2.650704,1.1532929999999997,0.484731
st2683,-4.28678,-3.127563,-2.64266,1.1592170000000004,0.4849030000000001
st2685,-4.28328,-3.119997,-2.633678,1.1632830000000003,0.4863189999999999
st2687,-4.277465,-3.112516,-2.624718,1.1649490000000005,0.4877979999999997
st2689,-4.27063,-3.104784,-2.616209,1.1658459999999995,0.488575
st2691,-4.265012,-3.097255,-2.607616,1.1677569999999995,0.4896389999999999
st2693,-4.26139,-3.090862,-2.598815,1.1705279999999996,0.4920469999999999
st2695,-4.259131,-3.086035,-2.591058,1.173096,0.494977
st2697,-4.258136,-3.082281,-2.58525,1.1758550000000003,0.4970310000000002
st2699,-4.259652,-3.079488,-2.581006,1.180164,0.4984820000000001
st2701,-4.264032,-3.078387,-2.577726,1.185645,0.500661
st2703,-4.269619,-3.079249,-2.5757,1.1903699999999997,0.503549
st2705,-4.27475,-3.081027,-2.575589,1.193723,0.5054380000000003
st2707,-4.279183,-3.082485,-2.577062,1.1966979999999996,0.505423
st2709,-4.282552,-3.083562,-2.578924,1.1989899999999998,0.5046379999999999
st2711,-4.28308,-3.084476,-2.580173,1.198604,0.5043030000000002
st2713,-4.279573,-3.0847,-2.580945,1.194873,0.5037550000000004
st2715,-4.272554,-3.08338,-2.581597,1.1891740000000004,0.5017830000000001
st2717,-4.26284,-3.080503,-2.581643,1.1823369999999995,0.4988600000000001
st2719,-4.250601,-3.076818,-2.58026,1.1737829999999998,0.4965579999999998
st2721,-4.236267,-3.072698,-2.577638,1.163569,0.49506
st2723,-4.22073,-3.067936,-2.574937,1.1527939999999997,0.4929990000000002
st2725,-4.204755,-3.06242,-2.572537,1.1423349999999997,0.4898829999999998
st2727,-4.188996,-3.056598,-2.569484,1.1323980000000002,0.487114
st2729,-4.173816,-3.050778,-2.564996,1.1230380000000002,0.4857820000000004
st2731,-4.158901,-3.044962,-2.559956,1.1139390000000002,0.4850059999999998
st2733,-4.143803,-3.03917,-2.555622,1.1046330000000002,0.4835479999999998
st2735,-4.129249,-3.033764,-2.551755,1.0954849999999996,0.4820090000000001
st2737,-4.117197,-3.029386,-2.547627,1.087811,0.4817590000000002
st2739,-4.108989,-3.02662,-2.544075,1.0823690000000004,0.482545
st2741,-4.104068,-3.025686,-2.542855,1.078382,0.482831
st2743,-4.101216,-3.026653,-2.544667,1.074563,0.481986
st2745,-4.100606,-3.029742,-2.548873,1.0708639999999998,0.4808690000000002
st2747,-4.103069,-3.035044,-2.555154,1.0680249999999996,0.4798900000000001
st2749,-4.108296,-3.042105,-2.564142,1.0661910000000003,0.4779629999999999
st2751,-4.114806,-3.05008,-2.575972,1.0647259999999998,0.4741079999999997
st2753,-4.122219,-3.058338,-2.589253,1.0638810000000003,0.4690850000000002
st2755,-4.132201,-3.066606,-2.602084,1.065595,0.4645220000000001
st2757,-4.145986,-3.07464,-2.613606,1.0713459999999997,0.4610340000000001
st2759,-4.162366,-3.082061,-2.624046,1.0803049999999996,0.458015
st2761,-4.179142,-3.088621,-2.63336,1.090521,0.4552609999999997
st2763,-4.196522,-3.094676,-2.641063,1.1018459999999997,0.4536130000000002
st2765,-4.216325,-3.101076,-2.647371,1.1152490000000004,0.4537049999999998
st2767,-4.23857,-3.108339,-2.65357,1.1302310000000002,0.4547689999999997
st2769,-4.261159,-3.116251,-2.660702,1.144908,0.455549
st2771,-4.283273,-3.124498,-2.668548,1.1587750000000003,0.4559500000000001
st2773,-4.306965,-3.133115,-2.676178,1.1738499999999998,0.4569369999999999
st2775,-4.333641,-3.141972,-2.683351,1.191669,0.4586209999999999
st2777,-4.361406,-3.150204,-2.690492,1.2112019999999997,0.4597120000000001
st2779,-4.387215,-3.156781,-2.697458,1.2304340000000002,0.4593229999999999
st2781,-4.410746,-3.161469,-2.703195,1.2492769999999995,0.4582739999999998
st2783,-4.43261,-3.164613,-2.707042,1.2679970000000005,0.4575710000000001
st2785,-4.450603,-3.16642,-2.709815,1.284183,0.4566050000000001
st2787,-4.462028,-3.166715,-2.71252,1.2953130000000002,0.4541949999999999
st2789,-4.467966,-3.165908,-2.715245,1.3020579999999995,0.450663
st2791,-4.471079,-3.164961,-2.717363,1.3061179999999997,0.4475979999999997
st2793,-4.472806,-3.164386,-2.718777,1.3084200000000004,0.4456089999999997
st2795,-4.473229,-3.163792,-2.719885,1.309437,0.4439069999999998
st2797,-4.472056,-3.162722,-2.720565,1.3093340000000002,0.4421569999999999
st2799,-4.469557,-3.161422,-2.720147,1.308135,0.4412750000000001
st2801,-4.466013,-3.160069,-2.718142,1.3059440000000002,0.4419270000000002
st2803,-4.461084,-3.158311,-2.71508,1.3027729999999995,0.4432309999999999
st2805,-4.4541,-3.155731,-2.711692,1.2983690000000006,0.4440389999999996
st2807,-4.445597,-3.153012,-2.708254,1.2925850000000003,0.4447579999999997
st2809,-4.437125,-3.151244,-2.704555,1.2858809999999998,0.4466890000000001
st2811,-4.429829,-3.150782,-2.700914,1.2790469999999998,0.4498679999999999
st2813,-4.424133,-3.151065,-2.697992,1.2730680000000003,0.4530729999999998
st2815,-4.420505,-3.151568,-2.695821,1.2689370000000002,0.4557470000000001
st2817,-4.420068,-3.152339,-2.693845,1.2677289999999997,0.4584939999999999
st2819,-4.423353,-3.153111,-2.691408,1.2702419999999996,0.461703
st2821,-4.428542,-3.152874,-2.688334,1.275668,0.4645400000000004
st2823,-4.431478,-3.150503,-2.684341,1.2809750000000002,0.4661620000000002
st2825,-4.42947,-3.146093,-2.678768,1.2833770000000002,0.4673250000000002
st2827,-4.424375,-3.14077,-2.671129,1.2836050000000006,0.4696409999999997
st2829,-4.417017,-3.13519,-2.662135,1.2818270000000005,0.473055
st2831,-4.406973,-3.12915,-2.653506,1.2778229999999997,0.4756439999999999
st2833,-4.396132,-3.122713,-2.646326,1.2734189999999996,0.4763869999999999
st2835,-4.388353,-3.1172,-2.640438,1.2711530000000004,0.4767619999999999
st2837,-4.385608,-3.113616,-2.635358,1.2719920000000005,0.4782579999999998
st2839,-4.38667,-3.111641,-2.63152,1.2750289999999995,0.480121
st2841,-4.38949,-3.110213,-2.629147,1.2792770000000004,0.4810659999999997
st2843,-4.394243,-3.10925,-2.627542,1.2849930000000005,0.4817079999999998
st2845,-4.402204,-3.109569,-2.626013,1.2926350000000002,0.4835560000000001
st2847,-4.412356,-3.111361,-2.624884,1.300995,0.4864769999999998
st2849,-4.420835,-3.113867,-2.625111,1.3069680000000004,0.4887559999999999
st2851,-4.422896,-3.116545,-2.627056,1.3063509999999998,0.4894889999999998
st2853,-4.416159,-3.120197,-2.630547,1.2959620000000005,0.4896500000000001
st2855,-4.404759,-3.125562,-2.63511,1.2791970000000004,0.4904519999999999
st2857,-4.392434,-3.132063,-2.64062,1.2603709999999997,0.4914429999999998
st2859,-4.38082,-3.138382,-2.646966,1.242438,0.4914160000000001
st2861,-4.371377,-3.144285,-2.653797,1.2270919999999998,0.490488
st2863,-4.365277,-3.150407,-2.660203,1.21487,0.4902039999999998
st2865,-4.362639,-3.156568,-2.665259,1.2060709999999997,0.4913090000000002
st2867,-4.362818,-3.161449,-2.668625,1.2013689999999997,0.4928240000000001
st2869,-4.365262,-3.164131,-2.670084,1.2011310000000006,0.4940469999999997
st2871,-4.369982,-3.165254,-2.669256,1.2047280000000002,0.4959980000000001
st2873,-4.376789,-3.165803,-2.665905,1.2109859999999997,0.4998979999999999
st2875,-4.384986,-3.165588,-2.660601,1.2193979999999995,0.5049869999999999
st2877,-4.393656,-3.163681,-2.654082,1.229975,0.5095990000000001
st2879,-4.40263,-3.160286,-2.646807,1.242344,0.5134790000000002
st2881,-4.412369,-3.156702,-2.639023,1.255667,0.5176790000000002
st2883,-4.422774,-3.153467,-2.630961,1.2693070000000004,0.5225059999999999
st2885,-4.432857,-3.149838,-2.622928,1.2830190000000004,0.52691
st2887,-4.441907,-3.145026,-2.614977,1.2968809999999995,0.530049
st2889,-4.45047,-3.139729,-2.607181,1.3107410000000002,0.5325479999999998
st2891,-4.459014,-3.135089,-2.599512,1.323925,0.535577
st2893,-4.466784,-3.131064,-2.592036,1.3357199999999998,0.5390280000000001
st2895,-4.472337,-3.126542,-2.584685,1.3457949999999994,0.5418570000000003
st2897,-4.475552,-3.121249,-2.577295,1.3543030000000005,0.5439540000000003
st2899,-4.477343,-3.116051,-2.569391,1.3612920000000002,0.5466600000000001
st2901,-4.477888,-3.111337,-2.560295,1.3665510000000003,0.5510419999999998
st2903,-4.476097,-3.106202,-2.549755,1.369895,0.5564469999999999
st2905,-4.471392,-3.099636,-2.53783,1.371756,0.5618059999999998
st2907,-4.465319,-3.092164,-2.524727,1.373155,0.567437
st2909,-4.460136,-3.085112,-2.510666,1.3750240000000002,0.574446
st2911,-4.456603,-3.07882,-2.496266,1.3777830000000004,0.582554
st2913,-4.453671,-3.072455,-2.482371,1.3812159999999998,0.590084
st2915,-4.448886,-3.065896,-2.469772,1.38299,0.5961240000000001
st2917,-4.436972,-3.060468,-2.458964,1.3765039999999995,0.6015040000000003
st2919,-4.423201,-3.057092,-2.449978,1.3661089999999998,0.6071139999999997
st2921,-4.409646,-3.055151,-2.44277,1.3544950000000004,0.6123810000000001
st2923,-4.397468,-3.053712,-2.437488,1.343756,0.6162239999999999
st2925,-4.387495,-3.053318,-2.434397,1.3341770000000004,0.6189209999999998
st2927,-4.379886,-3.055129,-2.433353,1.324757,0.6217760000000001
st2929,-4.374417,-3.059205,-2.434299,1.3152120000000005,0.6249059999999997
st2931,-4.371062,-3.064474,-2.437619,1.306588,0.6268549999999999
st2933,-4.369798,-3.070582,-2.443728,1.2992160000000004,0.6268539999999998
st2935,-4.370143,-3.078512,-2.452548,1.2916309999999998,0.6259639999999997
st2937,-4.371391,-3.088351,-2.463072,1.2830400000000002,0.6252789999999999
st2939,-4.37324,-3.098524,-2.474537,1.2747160000000002,0.6239869999999996
st2941,-4.375652,-3.107335,-2.486599,1.2683169999999997,0.620736
st2943,-4.378225,-3.114785,-2.498805,1.2634399999999997,0.61598
st2945,-4.380177,-3.12164,-2.510151,1.2585369999999996,0.6114890000000002
st2947,-4.380969,-3.127668,-2.520079,1.2533010000000004,0.6075889999999999
st2949,-4.380364,-3.131906,-2.529031,1.2484580000000003,0.602875
st2951,-4.378217,-3.134346,-2.537673,1.2438710000000004,0.596673
st2953,-4.374236,-3.136175,-2.546,1.2380609999999996,0.5901750000000003
st2955,-4.367817,-3.138102,-2.553318,1.2297149999999997,0.584784
st2957,-4.358152,-3.139688,-2.559381,1.2184639999999995,0.5803069999999999
st2959,-4.344668,-3.140659,-2.564965,1.2040090000000006,0.5756939999999999
st2961,-4.327698,-3.14172,-2.570753,1.185978,0.570967
st2963,-4.308564,-3.143718,-2.576134,1.1648459999999998,0.5675839999999996
st2965,-4.288432,-3.146584,-2.580324,1.1418480000000004,0.5662599999999998
st2967,-4.267293,-3.149452,-2.583769,1.1178409999999994,0.5656829999999999
st2969,-4.244907,-3.151895,-2.587344,1.0930120000000003,0.5645510000000002
